Date,City,Station_ID,Year,Month,Day,Season,Max_Temp_F,Min_Temp_F,Avg_Temp_F,Max_Temp_C,Min_Temp_C,Avg_Temp_C,Precipitation_in,Precipitation_mm,Snowfall_in,Snowfall_cm,Snow_Depth_in,Avg_Wind_Speed_mph,Avg_Wind_Speed_kmh,Max_Wind_Speed_mph,Fog_Present,Condition
2022-02-06,Los Angeles,USW00023174,2022,2,6,Winter,72,45,58.5,22.22222222222222,7.222222222222222,14.722222222222221,0.0,0.0,,,,3.8,6.115492,13.0,,Clear
2022-02-06,New York,USW00094728,2022,2,6,Winter,30,17,23.5,-1.1111111111111112,-8.333333333333334,-4.722222222222222,0.0,0.0,0.0,0.0,0.0,4.7,7.563898,10.1,,Freezing
2022-02-07,Chicago,USW00094846,2022,2,7,Winter,31,18,24.5,-0.5555555555555556,-7.777777777777778,-4.166666666666667,0.0,0.0,0.0,0.0,3.9,8.72,14.033444800000002,18.1,    1,Freezing
2022-02-07,Los Angeles,USW00023174,2022,2,7,Winter,78,47,62.5,25.555555555555557,8.333333333333334,16.944444444444443,0.0,0.0,,,,4.7,7.563898,14.1,,Clear
2022-02-07,New York,USW00094728,2022,2,7,Winter,37,30,33.5,2.7777777777777777,-1.1111111111111112,0.8333333333333334,0.15,3.8099999999999996,0.0,0.0,0.0,3.58,5.7614372000000005,13.0,    1,Rainy
2022-02-08,Chicago,USW00094846,2022,2,8,Winter,38,19,28.5,3.3333333333333335,-7.222222222222222,-1.9444444444444444,0.0,0.0,0.0,0.0,3.1,10.51,16.9141634,19.9,,Freezing
2022-02-08,Los Angeles,USW00023174,2022,2,8,Winter,79,52,65.5,26.11111111111111,11.11111111111111,18.61111111111111,0.0,0.0,,,,5.37,8.6421558,14.1,,Clear
2022-02-08,New York,USW00094728,2022,2,8,Winter,45,32,38.5,7.222222222222222,0.0,3.611111111111111,0.07,1.778,0.0,0.0,0.0,6.71,10.7986714,16.1,    1,Clear
2022-02-09,Chicago,USW00094846,2022,2,9,Winter,41,32,36.5,5.0,0.0,2.5,0.0,0.0,0.0,0.0,2.0,12.3,19.794882,21.0,,Clear
2022-02-09,Los Angeles,USW00023174,2022,2,9,Winter,85,52,68.5,29.444444444444443,11.11111111111111,20.27777777777778,0.0,0.0,,,,3.8,6.115492,15.0,,Clear
2022-02-09,New York,USW00094728,2022,2,9,Winter,46,29,37.5,7.777777777777778,-1.6666666666666667,3.0555555555555554,0.0,0.0,0.0,0.0,0.0,4.03,6.485640200000001,12.1,,Freezing
2022-02-10,Chicago,USW00094846,2022,2,10,Winter,35,27,31.0,1.6666666666666667,-2.7777777777777777,-0.5555555555555556,0.01,0.254,0.1,0.254,1.2,13.2,21.243288,25.1,,Freezing
2022-02-10,Los Angeles,USW00023174,2022,2,10,Winter,82,55,68.5,27.77777777777778,12.777777777777779,20.27777777777778,0.0,0.0,,,,6.71,10.7986714,16.1,,Clear
2022-02-10,New York,USW00094728,2022,2,10,Winter,54,37,45.5,12.222222222222221,2.7777777777777777,7.5,0.0,0.0,0.0,0.0,0.0,5.14,8.2720076,17.0,,Clear
2022-02-11,Chicago,USW00094846,2022,2,11,Winter,44,28,36.0,6.666666666666667,-2.2222222222222223,2.2222222222222223,0.08,2.032,0.5,1.27,0.0,14.99,24.1240066,28.0,    1,Freezing
2022-02-11,Los Angeles,USW00023174,2022,2,11,Winter,81,53,67.0,27.22222222222222,11.666666666666666,19.444444444444443,0.0,0.0,,,,5.14,8.2720076,14.1,,Clear
2022-02-11,New York,USW00094728,2022,2,11,Winter,57,38,47.5,13.88888888888889,3.3333333333333335,8.61111111111111,0.0,0.0,0.0,0.0,0.0,5.14,8.2720076,14.1,,Clear
2022-02-12,Chicago,USW00094846,2022,2,12,Winter,28,13,20.5,-2.2222222222222223,-10.555555555555555,-6.388888888888889,0.0,0.0,0.0,0.0,0.0,11.18,17.9924212,21.9,,Freezing
2022-02-12,Los Angeles,USW00023174,2022,2,12,Winter,89,52,70.5,31.666666666666668,11.11111111111111,21.38888888888889,0.0,0.0,,,,5.82,9.3663588,17.0,,Hot
2022-02-12,New York,USW00094728,2022,2,12,Winter,59,42,50.5,15.0,5.555555555555555,10.277777777777779,0.0,0.0,0.0,0.0,0.0,7.61,12.2470774,16.1,,Clear
2022-02-13,Chicago,USW00094846,2022,2,13,Winter,20,12,16.0,-6.666666666666667,-11.11111111111111,-8.88888888888889,0.0,0.0,0.0,0.0,0.0,7.16,11.522874400000001,15.0,    1,Freezing
2022-02-13,Los Angeles,USW00023174,2022,2,13,Winter,85,60,72.5,29.444444444444443,15.555555555555555,22.5,0.0,0.0,,,,7.38,11.8769292,14.1,,Clear
2022-02-13,New York,USW00094728,2022,2,13,Winter,42,25,33.5,5.555555555555555,-3.888888888888889,0.8333333333333334,0.23,5.842,1.6,4.064,1.2,6.71,10.7986714,13.0,    1,Snowy
2022-02-14,Chicago,USW00094846,2022,2,14,Winter,26,14,20.0,-3.3333333333333335,-10.0,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,6.26,10.074468399999999,12.1,,Freezing
2022-02-14,Los Angeles,USW00023174,2022,2,14,Winter,73,53,63.0,22.77777777777778,11.666666666666666,17.22222222222222,0.0,0.0,,,,6.49,10.4446166,17.0,,Clear
2022-02-14,New York,USW00094728,2022,2,14,Winter,25,16,20.5,-3.888888888888889,-8.88888888888889,-6.388888888888889,0.0,0.0,0.0,0.0,1.2,8.72,14.033444800000002,17.0,,Freezing
2022-02-15,Chicago,USW00094846,2022,2,15,Winter,45,22,33.5,7.222222222222222,-5.555555555555555,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,10.51,16.9141634,19.9,,Freezing
2022-02-15,Los Angeles,USW00023174,2022,2,15,Winter,62,53,57.5,16.666666666666668,11.666666666666666,14.166666666666666,0.01,0.254,,,,11.63,18.716624200000002,32.0,,Clear
2022-02-15,New York,USW00094728,2022,2,15,Winter,30,16,23.0,-1.1111111111111112,-8.88888888888889,-5.0,0.0,0.0,0.0,0.0,0.0,4.92,7.9179528,10.1,,Freezing
2022-02-16,Chicago,USW00094846,2022,2,16,Winter,55,41,48.0,12.777777777777779,5.0,8.88888888888889,0.83,21.081999999999997,0.0,0.0,0.0,15.88,25.5563192,25.9,    1,Rainy
2022-02-16,Los Angeles,USW00023174,2022,2,16,Winter,65,46,55.5,18.333333333333332,7.777777777777778,13.055555555555555,0.0,0.0,,,,7.83,12.6011322,17.0,,Clear
2022-02-16,New York,USW00094728,2022,2,16,Winter,49,28,38.5,9.444444444444445,-2.2222222222222223,3.611111111111111,0.0,0.0,0.0,0.0,0.0,5.82,9.3663588,14.1,,Freezing
2022-02-17,Chicago,USW00094846,2022,2,17,Winter,41,16,28.5,5.0,-8.88888888888889,-1.9444444444444444,0.22,5.588,2.9,7.366,0.0,19.24,30.963701599999997,33.1,    1,Snowy
2022-02-17,Los Angeles,USW00023174,2022,2,17,Winter,71,49,60.0,21.666666666666668,9.444444444444445,15.555555555555555,0.0,0.0,,,,6.49,10.4446166,17.0,,Clear
2022-02-17,New York,USW00094728,2022,2,17,Winter,68,49,58.5,20.0,9.444444444444445,14.722222222222221,0.31,7.874,0.0,0.0,0.0,7.38,11.8769292,16.1,    1,Rainy
2022-02-18,Chicago,USW00094846,2022,2,18,Winter,31,7,19.0,-0.5555555555555556,-13.88888888888889,-7.222222222222222,0.0,0.0,0.0,0.0,2.0,14.76,23.7538584,33.1,,Freezing
2022-02-18,Los Angeles,USW00023174,2022,2,18,Winter,72,49,60.5,22.22222222222222,9.444444444444445,15.833333333333334,0.0,0.0,,,,6.26,10.074468399999999,21.0,,Clear
2022-02-18,New York,USW00094728,2022,2,18,Winter,63,27,45.0,17.22222222222222,-2.7777777777777777,7.222222222222222,0.33,8.382,0.0,0.0,0.0,9.62,15.481850799999998,21.9,    1,Rainy
2022-02-19,Chicago,USW00094846,2022,2,19,Winter,25,9,17.0,-3.888888888888889,-12.777777777777779,-8.333333333333334,0.0,0.0,0.0,0.0,2.0,14.09,22.6756006,25.1,,Freezing
2022-02-19,Los Angeles,USW00023174,2022,2,19,Winter,69,49,59.0,20.555555555555557,9.444444444444445,15.0,0.0,0.0,,,,6.49,10.4446166,19.9,,Clear
2022-02-19,New York,USW00094728,2022,2,19,Winter,40,23,31.5,4.444444444444445,-5.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,8.28,13.3253352,21.0,,Freezing
2022-02-20,Chicago,USW00094846,2022,2,20,Winter,47,17,32.0,8.333333333333334,-8.333333333333334,0.0,0.0,0.0,0.0,0.0,1.2,17.22,27.7128348,32.0,,Freezing
2022-02-20,Los Angeles,USW00023174,2022,2,20,Winter,63,49,56.0,17.22222222222222,9.444444444444445,13.333333333333334,0.0,0.0,,,,6.04,9.7204136,18.1,    1,Clear
2022-02-20,New York,USW00094728,2022,2,20,Winter,36,21,28.5,2.2222222222222223,-6.111111111111111,-1.9444444444444444,0.0,0.0,0.0,0.0,0.0,7.61,12.2470774,18.1,,Freezing
2022-02-21,Chicago,USW00094846,2022,2,21,Winter,48,32,40.0,8.88888888888889,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,7.83,12.6011322,17.0,    1,Clear
2022-02-21,Los Angeles,USW00023174,2022,2,21,Winter,60,54,57.0,15.555555555555555,12.222222222222221,13.88888888888889,0.0,0.0,,,,8.5,13.67939,21.0,,Clear
2022-02-21,New York,USW00094728,2022,2,21,Winter,55,32,43.5,12.777777777777779,0.0,6.388888888888889,0.0,0.0,0.0,0.0,0.0,4.47,7.1937498,13.0,,Clear
2022-02-22,Chicago,USW00094846,2022,2,22,Winter,44,23,33.5,6.666666666666667,-5.0,0.8333333333333334,0.87,22.098,0.0,0.0,0.0,12.08,19.4408272,23.0,    1,Rainy
2022-02-22,Los Angeles,USW00023174,2022,2,22,Winter,61,47,54.0,16.11111111111111,8.333333333333334,12.222222222222221,0.03,0.7619999999999999,,,,17.22,27.7128348,31.1,,Clear
2022-02-22,New York,USW00094728,2022,2,22,Winter,61,37,49.0,16.11111111111111,2.7777777777777777,9.444444444444445,0.26,6.604,0.0,0.0,0.0,6.04,9.7204136,16.1,    1,Rainy
2022-02-23,Chicago,USW00094846,2022,2,23,Winter,23,15,19.0,-5.0,-9.444444444444445,-7.222222222222222,0.0,0.0,0.1,0.254,0.0,11.41,18.3625694,19.9,,Freezing
2022-02-23,Los Angeles,USW00023174,2022,2,23,Winter,57,46,51.5,13.88888888888889,7.777777777777778,10.833333333333334,0.0,0.0,,,,11.18,17.9924212,23.0,,Clear
2022-02-23,New York,USW00094728,2022,2,23,Winter,68,35,51.5,20.0,1.6666666666666667,10.833333333333334,0.0,0.0,0.0,0.0,0.0,8.28,13.3253352,21.9,,Clear
2022-02-24,Chicago,USW00094846,2022,2,24,Winter,27,21,24.0,-2.7777777777777777,-6.111111111111111,-4.444444444444445,0.11,2.794,1.1,2.7940000000000005,0.0,11.63,18.716624200000002,21.0,    1,Snowy
2022-02-24,Los Angeles,USW00023174,2022,2,24,Winter,61,39,50.0,16.11111111111111,3.888888888888889,10.0,0.0,0.0,,,,8.05,12.955187,21.0,,Clear
2022-02-24,New York,USW00094728,2022,2,24,Winter,35,29,32.0,1.6666666666666667,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.61,12.2470774,16.1,,Freezing
2022-02-25,Chicago,USW00094846,2022,2,25,Winter,31,18,24.5,-0.5555555555555556,-7.777777777777778,-4.166666666666667,0.07,1.778,2.0,5.08,3.1,7.38,11.8769292,15.0,    1,Freezing
2022-02-25,Los Angeles,USW00023174,2022,2,25,Winter,62,42,52.0,16.666666666666668,5.555555555555555,11.11111111111111,0.0,0.0,,,,6.93,11.1527262,15.0,,Clear
2022-02-25,New York,USW00094728,2022,2,25,Winter,41,26,33.5,5.0,-3.3333333333333335,0.8333333333333334,0.74,18.796,0.4,1.016,0.0,8.28,13.3253352,19.9,    1,Snowy
2022-02-26,Chicago,USW00094846,2022,2,26,Winter,31,13,22.0,-0.5555555555555556,-10.555555555555555,-5.555555555555555,0.0,0.0,0.0,0.0,1.2,10.51,16.9141634,18.1,,Freezing
2022-02-26,Los Angeles,USW00023174,2022,2,26,Winter,67,45,56.0,19.444444444444443,7.222222222222222,13.333333333333334,0.0,0.0,,,,5.37,8.6421558,16.1,,Clear
2022-02-26,New York,USW00094728,2022,2,26,Winter,37,24,30.5,2.7777777777777777,-4.444444444444445,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,7.16,11.522874400000001,17.0,,Freezing
2022-02-27,Chicago,USW00094846,2022,2,27,Winter,43,26,34.5,6.111111111111111,-3.3333333333333335,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,8.05,12.955187,21.0,,Freezing
2022-02-27,Los Angeles,USW00023174,2022,2,27,Winter,76,48,62.0,24.444444444444443,8.88888888888889,16.666666666666668,0.0,0.0,,,,5.82,9.3663588,17.0,,Clear
2022-02-27,New York,USW00094728,2022,2,27,Winter,48,28,38.0,8.88888888888889,-2.2222222222222223,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,9.62,15.481850799999998,19.9,,Freezing
2022-02-28,Chicago,USW00094846,2022,2,28,Winter,53,27,40.0,11.666666666666666,-2.7777777777777777,4.444444444444445,0.0,0.0,0.0,0.0,0.0,10.51,16.9141634,23.9,,Freezing
2022-02-28,Los Angeles,USW00023174,2022,2,28,Winter,82,49,65.5,27.77777777777778,9.444444444444445,18.61111111111111,0.0,0.0,,,,3.8,6.115492,14.1,,Clear
2022-02-28,New York,USW00094728,2022,2,28,Winter,36,26,31.0,2.2222222222222223,-3.3333333333333335,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,5.82,9.3663588,15.0,,Freezing
2022-03-01,Chicago,USW00094846,2022,3,1,Spring,54,36,45.0,12.222222222222221,2.2222222222222223,7.222222222222222,0.0,0.0,0.0,0.0,0.0,7.38,11.8769292,14.1,,Clear
2022-03-01,Los Angeles,USW00023174,2022,3,1,Spring,80,51,65.5,26.666666666666668,10.555555555555555,18.61111111111111,0.0,0.0,,,,6.04,9.7204136,17.0,,Clear
2022-03-01,New York,USW00094728,2022,3,1,Spring,48,31,39.5,8.88888888888889,-0.5555555555555556,4.166666666666667,0.0,0.0,0.0,0.0,0.0,5.82,9.3663588,14.1,,Freezing
2022-03-02,Chicago,USW00094846,2022,3,2,Spring,58,33,45.5,14.444444444444445,0.5555555555555556,7.5,0.0,0.0,0.0,0.0,0.0,9.62,15.481850799999998,23.0,,Clear
2022-03-02,Los Angeles,USW00023174,2022,3,2,Spring,78,52,65.0,25.555555555555557,11.11111111111111,18.333333333333332,0.0,0.0,,,,5.82,9.3663588,14.1,,Clear
2022-03-02,New York,USW00094728,2022,3,2,Spring,52,40,46.0,11.11111111111111,4.444444444444445,7.777777777777778,0.0,0.0,0.0,0.0,0.0,5.37,8.6421558,13.0,,Clear
2022-03-03,Chicago,USW00094846,2022,3,3,Spring,36,28,32.0,2.2222222222222223,-2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,11.86,19.086772399999997,23.9,,Freezing
2022-03-03,Los Angeles,USW00023174,2022,3,3,Spring,67,53,60.0,19.444444444444443,11.666666666666666,15.555555555555555,0.0,0.0,,,,6.26,10.074468399999999,13.0,    1,Clear
2022-03-03,New York,USW00094728,2022,3,3,Spring,48,24,36.0,8.88888888888889,-4.444444444444445,2.2222222222222223,0.03,0.7619999999999999,0.0,0.0,0.0,9.62,15.481850799999998,18.1,,Freezing
2022-03-04,Chicago,USW00094846,2022,3,4,Spring,41,28,34.5,5.0,-2.2222222222222223,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,8.72,14.033444800000002,15.0,,Freezing
2022-03-04,Los Angeles,USW00023174,2022,3,4,Spring,65,52,58.5,18.333333333333332,11.11111111111111,14.722222222222221,0.0,0.0,,,,12.97,20.8731398,25.9,,Clear
2022-03-04,New York,USW00094728,2022,3,4,Spring,37,21,29.0,2.7777777777777777,-6.111111111111111,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,5.37,8.6421558,13.0,,Freezing
2022-03-05,Chicago,USW00094846,2022,3,5,Spring,69,39,54.0,20.555555555555557,3.888888888888889,12.222222222222221,0.12,3.0479999999999996,0.0,0.0,0.0,14.32,23.045748800000002,38.0,    1,Rainy
2022-03-05,Los Angeles,USW00023174,2022,3,5,Spring,60,51,55.5,15.555555555555555,10.555555555555555,13.055555555555555,0.0,0.0,,,,17.9,28.807185999999998,38.0,,Clear
2022-03-05,New York,USW00094728,2022,3,5,Spring,46,32,39.0,7.777777777777778,0.0,3.888888888888889,0.0,0.0,0.0,0.0,0.0,3.58,5.7614372000000005,13.0,,Clear
2022-03-06,Chicago,USW00094846,2022,3,6,Spring,59,35,47.0,15.0,1.6666666666666667,8.333333333333334,0.02,0.508,0.0,0.0,0.0,15.66,25.2022644,33.1,,Clear
2022-03-06,Los Angeles,USW00023174,2022,3,6,Spring,62,44,53.0,16.666666666666668,6.666666666666667,11.666666666666666,0.0,0.0,,,,6.04,9.7204136,16.1,,Clear
2022-03-06,New York,USW00094728,2022,3,6,Spring,68,43,55.5,20.0,6.111111111111111,13.055555555555555,0.06,1.5239999999999998,0.0,0.0,0.0,5.37,8.6421558,15.0,    1,Clear
2022-03-07,Chicago,USW00094846,2022,3,7,Spring,36,30,33.0,2.2222222222222223,-1.1111111111111112,0.5555555555555556,0.35,8.889999999999999,2.9,7.366,1.2,12.08,19.4408272,19.9,    1,Snowy
2022-03-07,Los Angeles,USW00023174,2022,3,7,Spring,67,45,56.0,19.444444444444443,7.222222222222222,13.333333333333334,0.0,0.0,,,,6.49,10.4446166,21.0,,Clear
2022-03-07,New York,USW00094728,2022,3,7,Spring,74,50,62.0,23.333333333333332,10.0,16.666666666666668,0.03,0.7619999999999999,0.0,0.0,0.0,7.38,11.8769292,29.1,,Clear
2022-03-08,Chicago,USW00094846,2022,3,8,Spring,39,27,33.0,3.888888888888889,-2.7777777777777777,0.5555555555555556,0.0,0.0,0.0,0.0,1.2,7.16,11.522874400000001,16.1,,Freezing
2022-03-08,Los Angeles,USW00023174,2022,3,8,Spring,70,46,58.0,21.11111111111111,7.777777777777778,14.444444444444445,0.0,0.0,,,,6.71,10.7986714,19.9,,Clear
2022-03-08,New York,USW00094728,2022,3,8,Spring,50,39,44.5,10.0,3.888888888888889,6.944444444444445,0.0,0.0,0.0,0.0,0.0,9.17,14.757647799999999,23.0,,Clear
2022-03-09,Chicago,USW00094846,2022,3,9,Spring,41,27,34.0,5.0,-2.7777777777777777,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,9.62,15.481850799999998,19.9,,Freezing
2022-03-09,Los Angeles,USW00023174,2022,3,9,Spring,66,48,57.0,18.88888888888889,8.88888888888889,13.88888888888889,0.0,0.0,,,,6.49,10.4446166,15.0,,Clear
2022-03-09,New York,USW00094728,2022,3,9,Spring,41,33,37.0,5.0,0.5555555555555556,2.7777777777777777,0.56,14.224,0.4,1.016,0.0,5.82,9.3663588,14.1,    1,Snowy
2022-03-10,Chicago,USW00094846,2022,3,10,Spring,31,22,26.5,-0.5555555555555556,-5.555555555555555,-3.0555555555555554,0.02,0.508,0.6,1.524,0.0,6.26,10.074468399999999,18.1,    1,Freezing
2022-03-10,Los Angeles,USW00023174,2022,3,10,Spring,64,53,58.5,17.77777777777778,11.666666666666666,14.722222222222221,0.0,0.0,,,,6.93,11.1527262,18.1,,Clear
2022-03-10,New York,USW00094728,2022,3,10,Spring,51,33,42.0,10.555555555555555,0.5555555555555556,5.555555555555555,0.0,0.0,0.0,0.0,0.0,1.79,2.8807186000000002,8.1,    1,Clear
2022-03-11,Chicago,USW00094846,2022,3,11,Spring,31,16,23.5,-0.5555555555555556,-8.88888888888889,-4.722222222222222,0.01,0.254,0.3,0.762,1.2,12.08,19.4408272,25.9,    1,Freezing
2022-03-11,Los Angeles,USW00023174,2022,3,11,Spring,72,49,60.5,22.22222222222222,9.444444444444445,15.833333333333334,0.0,0.0,,,,6.71,10.7986714,18.1,,Clear
2022-03-11,New York,USW00094728,2022,3,11,Spring,55,40,47.5,12.777777777777779,4.444444444444445,8.61111111111111,0.0,0.0,0.0,0.0,0.0,4.47,7.1937498,13.0,,Clear
2022-03-12,Chicago,USW00094846,2022,3,12,Spring,23,11,17.0,-5.0,-11.666666666666666,-8.333333333333334,0.0,0.0,0.0,0.0,0.0,13.2,21.243288,21.0,,Freezing
2022-03-12,Los Angeles,USW00023174,2022,3,12,Spring,74,50,62.0,23.333333333333332,10.0,16.666666666666668,0.0,0.0,,,,8.05,12.955187,21.0,,Clear
2022-03-12,New York,USW00094728,2022,3,12,Spring,48,24,36.0,8.88888888888889,-4.444444444444445,2.2222222222222223,0.5,12.7,0.0,0.0,0.0,9.84,15.8359056,25.9,    1,Rainy
2022-03-13,Chicago,USW00094846,2022,3,13,Spring,51,21,36.0,10.555555555555555,-6.111111111111111,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,11.63,18.716624200000002,21.0,,Freezing
2022-03-13,Los Angeles,USW00023174,2022,3,13,Spring,67,50,58.5,19.444444444444443,10.0,14.722222222222221,0.0,0.0,,,,6.93,11.1527262,18.1,    1,Clear
2022-03-13,New York,USW00094728,2022,3,13,Spring,35,22,28.5,1.6666666666666667,-5.555555555555555,-1.9444444444444444,0.0,0.0,0.0,0.0,0.0,8.95,14.403592999999999,21.9,,Freezing
2022-03-14,Chicago,USW00094846,2022,3,14,Spring,63,37,50.0,17.22222222222222,2.7777777777777777,10.0,0.0,0.0,0.0,0.0,0.0,9.84,15.8359056,21.9,,Clear
2022-03-14,Los Angeles,USW00023174,2022,3,14,Spring,69,54,61.5,20.555555555555557,12.222222222222221,16.38888888888889,0.0,0.0,,,,7.38,11.8769292,15.0,,Clear
2022-03-14,New York,USW00094728,2022,3,14,Spring,56,33,44.5,13.333333333333334,0.5555555555555556,6.944444444444445,0.0,0.0,0.0,0.0,0.0,5.59,8.9962106,15.0,,Clear
2022-03-15,Chicago,USW00094846,2022,3,15,Spring,54,36,45.0,12.222222222222221,2.2222222222222223,7.222222222222222,0.0,0.0,0.0,0.0,0.0,6.26,10.074468399999999,13.0,,Clear
2022-03-15,Los Angeles,USW00023174,2022,3,15,Spring,68,53,60.5,20.0,11.666666666666666,15.833333333333334,0.0,0.0,,,,6.49,10.4446166,18.1,    1,Clear
2022-03-15,New York,USW00094728,2022,3,15,Spring,68,46,57.0,20.0,7.777777777777778,13.88888888888889,0.0,0.0,0.0,0.0,0.0,4.92,7.9179528,13.0,,Clear
2022-03-16,Chicago,USW00094846,2022,3,16,Spring,70,36,53.0,21.11111111111111,2.2222222222222223,11.666666666666666,0.0,0.0,0.0,0.0,0.0,7.83,12.6011322,23.0,,Clear
2022-03-16,Los Angeles,USW00023174,2022,3,16,Spring,72,53,62.5,22.22222222222222,11.666666666666666,16.944444444444443,0.0,0.0,,,,9.4,15.127796,21.9,    1,Clear
2022-03-16,New York,USW00094728,2022,3,16,Spring,67,48,57.5,19.444444444444443,8.88888888888889,14.166666666666666,0.0,0.0,0.0,0.0,0.0,4.47,7.1937498,13.0,,Clear
2022-03-17,Chicago,USW00094846,2022,3,17,Spring,73,47,60.0,22.77777777777778,8.333333333333334,15.555555555555555,0.0,0.0,0.0,0.0,0.0,7.61,12.2470774,15.0,,Clear
2022-03-17,Los Angeles,USW00023174,2022,3,17,Spring,78,55,66.5,25.555555555555557,12.777777777777779,19.166666666666668,0.0,0.0,,,,9.4,15.127796,17.0,    1,Clear
2022-03-17,New York,USW00094728,2022,3,17,Spring,53,45,49.0,11.666666666666666,7.222222222222222,9.444444444444445,0.08,2.032,0.0,0.0,0.0,5.59,8.9962106,14.1,    1,Clear
2022-03-18,Chicago,USW00094846,2022,3,18,Spring,47,40,43.5,8.333333333333334,4.444444444444445,6.388888888888889,0.64,16.256,0.0,0.0,0.0,17.22,27.7128348,29.1,    1,Rainy
2022-03-18,Los Angeles,USW00023174,2022,3,18,Spring,72,53,62.5,22.22222222222222,11.666666666666666,16.944444444444443,0.0,0.0,,,,6.49,10.4446166,13.0,,Clear
2022-03-18,New York,USW00094728,2022,3,18,Spring,74,50,62.0,23.333333333333332,10.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,4.92,7.9179528,12.1,    1,Clear
2022-03-19,Chicago,USW00094846,2022,3,19,Spring,43,37,40.0,6.111111111111111,2.7777777777777777,4.444444444444445,0.06,1.5239999999999998,0.0,0.0,0.0,9.62,15.481850799999998,21.0,    1,Clear
2022-03-19,Los Angeles,USW00023174,2022,3,19,Spring,66,56,61.0,18.88888888888889,13.333333333333334,16.11111111111111,0.01,0.254,,,,8.72,14.033444800000002,19.9,    1,Clear
2022-03-19,New York,USW00094728,2022,3,19,Spring,70,49,59.5,21.11111111111111,9.444444444444445,15.277777777777779,0.05,1.27,0.0,0.0,0.0,2.68,4.3130312,14.1,    1,Clear
2022-03-20,Chicago,USW00094846,2022,3,20,Spring,63,34,48.5,17.22222222222222,1.1111111111111112,9.166666666666666,0.0,0.0,0.0,0.0,0.0,6.49,10.4446166,15.0,,Clear
2022-03-20,Los Angeles,USW00023174,2022,3,20,Spring,72,55,63.5,22.22222222222222,12.777777777777779,17.5,0.0,0.0,,,,15.88,25.5563192,30.0,    1,Clear
2022-03-20,New York,USW00094728,2022,3,20,Spring,61,46,53.5,16.11111111111111,7.777777777777778,11.944444444444445,0.0,0.0,0.0,0.0,0.0,8.05,12.955187,18.1,,Clear
2022-03-21,Chicago,USW00094846,2022,3,21,Spring,74,42,58.0,23.333333333333332,5.555555555555555,14.444444444444445,0.0,0.0,0.0,0.0,0.0,8.5,13.67939,21.0,,Clear
2022-03-21,Los Angeles,USW00023174,2022,3,21,Spring,71,53,62.0,21.666666666666668,11.666666666666666,16.666666666666668,0.0,0.0,,,,6.93,11.1527262,19.9,,Clear
2022-03-21,New York,USW00094728,2022,3,21,Spring,62,44,53.0,16.666666666666668,6.666666666666667,11.666666666666666,0.0,0.0,0.0,0.0,0.0,8.05,12.955187,17.0,,Clear
2022-03-22,Chicago,USW00094846,2022,3,22,Spring,56,45,50.5,13.333333333333334,7.222222222222222,10.277777777777779,0.22,5.588,0.0,0.0,0.0,11.86,19.086772399999997,25.1,    1,Rainy
2022-03-22,Los Angeles,USW00023174,2022,3,22,Spring,78,55,66.5,25.555555555555557,12.777777777777779,19.166666666666668,0.0,0.0,,,,6.71,10.7986714,18.1,,Clear
2022-03-22,New York,USW00094728,2022,3,22,Spring,58,43,50.5,14.444444444444445,6.111111111111111,10.277777777777779,0.0,0.0,0.0,0.0,0.0,7.38,11.8769292,16.1,,Clear
2022-03-23,Chicago,USW00094846,2022,3,23,Spring,58,46,52.0,14.444444444444445,7.777777777777778,11.11111111111111,0.37,9.398,0.0,0.0,0.0,8.5,13.67939,21.9,    1,Rainy
2022-03-23,Los Angeles,USW00023174,2022,3,23,Spring,84,59,71.5,28.88888888888889,15.0,21.944444444444443,0.0,0.0,,,,7.61,12.2470774,17.0,,Clear
2022-03-23,New York,USW00094728,2022,3,23,Spring,49,38,43.5,9.444444444444445,3.3333333333333335,6.388888888888889,0.06,1.5239999999999998,0.0,0.0,0.0,7.61,12.2470774,16.1,    1,Clear
2022-03-24,Chicago,USW00094846,2022,3,24,Spring,46,39,42.5,7.777777777777778,3.888888888888889,5.833333333333333,0.25,6.35,0.0,0.0,0.0,7.83,12.6011322,18.1,    1,Rainy
2022-03-24,Los Angeles,USW00023174,2022,3,24,Spring,70,56,63.0,21.11111111111111,13.333333333333334,17.22222222222222,0.0,0.0,,,,7.61,12.2470774,16.1,    1,Clear
